Accuracy_stars,CheckIn,CheckIn_stars,CheckOut,Cleanliness_stars,Communication_stars,Latitude,Location_stars,Longitude,Price,Super_host,Value_stars,Bathrooms_num_int,shared_bathroom,Bedrooms_int,Beds_int,shared_room,air,bunk,couch,crib,double,floor,king,queen,single,sofa,Unnamed: 27,Air conditioning,BBQ grill,Baby bath,Baby monitor,Babysitter recommendations,Bathtub,Beach essentials,Beachfront,Bed linens,Breakfast,Building staff,Cable TV,Carbon monoxide detector,Changing table,Children’s books and toys,Children’s dinnerware,Cleaning before checkout,Coffee maker,Cooking basics,Crib,Dishes and silverware,Dishwasher,Dryer,EV charger,Elevator,Essentials,Ethernet connection,Extra pillows and blankets,Fire extinguisher,Fireplace guards,First aid kit,Free parking on premises,Free street parking,Game console,Garden or backyard,Gym,Hair dryer,Hangers,Heating,High chair,Host greets you,Hot tub,Hot water,Indoor fireplace,Iron,Keypad,Kitchen,Lake access,Laptop friendly workspace,Lock on bedroom door,Lockbox,Long term stays allowed,Luggage dropoff allowed,Microwave,Outlet covers,Oven,Pack ’n Play/travel crib,Paid parking off premises,Paid parking on premises,Patio or balcony,Pocket wifi,Pool,Private entrance,Private living room,Refrigerator,Room-darkening shades,Shampoo,Single level home,Ski-in/Ski-out,Smart lock,Smoke detector,Stair gates,Stove,TV,Table corner guards,Washer,Waterfront,Wifi,Window guards,Reviewers_no,Title,normalized_price,geom,month,address
5,2019-12-12,5,2019-12-17,5,4.5,40.72358,5,-74.03727,411,1,4.5,2,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,22,34th Fl 2BR Apartment with Wraparound Views of NYC,1.68442623,"40.72358,-74.03726999999998",12,"Doubletree, Metro Plaza Drive, Newport, Jersey City, Hudson County, New Jersey, 07311, USA"
4.5,2019-12-12,4.5,2019-12-17,3.5,4.5,40.82264,4.5,-73.94041,65,0,4,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,570,Private Bedroom in Manhattan,0.266393443,"40.82264,-73.94041",12,"231, West 145th Street, Harlem, Manhattan, Manhattan Community Board 10, New York County, NYC, New York, 10039, USA"
0,2019-12-12,0,2019-12-17,0,0,40.75284,0,-74.00138,259,1,0,1,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,237,ON HIGHLINE! Private room & bath,1.06147541,"40.75284,-74.00138000000003",12,"10 Hudson Yards, West 30th Street, Hudson Yards, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10001, USA"
0,2019-12-12,0,2019-12-17,0,0,40.76468,0,-73.98814,565,0,0,2,0,3,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-1,★AMAZING★ 3BedRoom 2Bath/TIME SQUARE/Perfect Apt,2.31557377,"40.76468,-73.98814",12,"773, 9th Avenue, Hell's Kitchen, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10019, USA"
5,2020-01-09,5,2020-01-14,5,5,40.74749,5,-73.98873,131,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,160,5th ave & Broadway nr Times Square,0.536885246,"40.74749,-73.98873",1,"SP+, 125, Broadway, Korea Town, NoMad, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
0,2020-01-09,0,2020-01-14,0,0,40.77082,0,-74.01821,91,1,0,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,103,Studio Apartment Minutes Away from Times Square,0.37295082,"40.77082,-74.01821",1,"Boulevard East at Bonn Place, John F. Kennedy Boulevard East, Lincoln Harbor, Weehawken, Hudson County, New Jersey, 07086, USA"
5,2020-01-09,5,2020-01-14,5,5,40.76625,5,-73.99387,96,1,5,1.5,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,154,Home Away from Home-Room in Midtown,0.393442623,"40.76625,-73.99387",1,"550, West 51st Street, Hell's Kitchen, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10019, USA"
5,2020-01-09,5,2020-01-14,5,5,40.74745,5,-73.98707,158,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,77,Broadway - Empire State - 5th Ave - Cute Apartment,0.647540984,"40.74745,-73.98706999999997",1,"22, West 32nd Street, Korea Town, Koreatown, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10001, USA"
5,2020-01-09,5,2020-01-14,5,5,40.71466,5,-74.04005,119,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,34,Private Studio apartment - 5 mins to Manhattan,0.487704918,"40.71466,-74.04005",1,"173, Sussex Street, Downtown Jersey City, Jersey City, Hudson County, New Jersey, 07302, USA"
5,2020-01-09,5,2020-01-14,5,5,40.76282,5,-73.96734,231,1,5,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,89,Artists townhouse next to Central Park! WOW!,0.946721311,"40.76282,-73.96734000000002",1,"145, East 60th Street, Upper East Side, Lenox Hill, Manhattan, Manhattan Community Board 8, New York County, NYC, New York, 10065, USA"
5,2020-01-09,5,2020-01-14,5,5,40.76146,5,-73.96649,119,0,5,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,53,Large one bedroom!!,0.487704918,"40.76146,-73.96649000000002",1,"200, East 59th Street, Midtown East, Manhattan, Manhattan Community Board 8, New York County, NYC, New York, 10022, USA"
4.5,2020-01-09,5,2020-01-14,4.5,4.5,40.74938,4.5,-74.05849,58,1,5,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,6,Renovated private Studio minutes from Manhattan,0.237704918,"40.74938,-74.05849",1,"91, Terrace Avenue, Jersey City, Hudson County, New Jersey, 07307, USA"
4.5,2020-01-09,4.5,2020-01-14,4.5,4.5,40.75102,4.5,-73.9712,205,0,4.5,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,13,Elegant 2BR By Grand Central And The UN~401~,0.840163934,"40.75102,-73.9712",1,"820 2nd Avenue, 820, 2nd Avenue, Turtle Bay, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10017, USA"
5,2020-01-09,5,2020-01-14,4.5,5,40.76759,5,-73.92463,70,0,5,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,116,Cozy Moroccan 1BR APT in the heart of Astoria,0.286885246,"40.76759000000001,-73.92463000000002",1,"25-25, 30th Road, Astoria, Queens County, NYC, New York, 11102, USA"
4,2020-01-09,5,2020-01-14,4,5,40.77456,4.5,-73.95323,131,0,4.5,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,225,CENTRAL PARK LOFT all for YOU,0.536885246,"40.77456,-73.95323",1,"309, East 81st Street, Yorkville, Manhattan, Manhattan Community Board 8, New York County, NYC, New York, 10028, USA"
4.5,2020-01-09,5,2020-01-14,5,4.5,40.75205,5,-73.98564,232,0,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,84,Time square/ Bryant park,0.950819672,"40.75205,-73.98564",1,"The Atlas, 1010, 6th Avenue, Midtown South, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10018, USA"
5,2020-01-09,5,2020-01-14,5,5,40.68855,4,-73.9443,263,1,4.5,2.5,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,16,NEW Huge 3BR/2.5BTH Modern Duplex,1.077868852,"40.68855,-73.9443",1,"439, Lexington Avenue, Bed-Stuy, BK, Kings County, NYC, New York, 11221, USA"
5,2020-01-09,5,2020-01-14,5,5,40.75889,5,-73.9919,231,0,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,131,"Modern 1 bdrm Apt, Elevator building Times Sq",0.946721311,"40.75889,-73.9919",1,"600, 9th Avenue, Columbus Circle, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10036, USA"
5,2020-01-09,5,2020-01-14,4.5,5,40.80767,5,-73.95421,168,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12,Fanciful 1 Bd Apt in Historic Manhattan Brownstone,0.68852459,"40.80767,-73.95421",1,"311, West 120th Street, Morningside Heights, Manhattan, Manhattan Community Board 9, New York County, NYC, New York, 10027, USA"
5,2020-01-09,5,2020-01-14,4.5,5,40.70701,5,-74.00988,244,1,5,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,130,Flex 2 Bedroom Apt w/ 3 Bed on Wall St (sleeps 5),1,"40.70701,-74.00988000000002",1,"40 Wall Street, 40, Wall Street, Financial District, Manhattan, Manhattan Community Board 1, New York County, NYC, New York, 10005, USA"
5,2020-01-09,5,2020-01-14,5,5,40.79112,5,-73.93606,125,0,5,1,0,1.5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,11,Cozy studio with River views near La Guardia,0.512295082,"40.79112,-73.93606",1,"FDR Drive, East Harlem, Manhattan, Manhattan Community Board 11, New York County, NYC, New York, 10029-6408, USA"
5,2020-01-09,5,2020-01-14,5,5,40.75259,5,-73.97061,182,0,4.5,1,0,1.5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,Charming Manhattan-Midtown Studio,0.745901639,"40.75259000000001,-73.97061",1,"241, East 46th Street, Turtle Bay, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10017, USA"
5,2020-01-09,4.5,2020-01-14,5,4.5,40.75685,5,-73.99393,396,0,4.5,2,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,107,Lux full floor 3BR/2BA apt in Times Sq,1.62295082,"40.75685,-73.99393",1,"529, 9th Avenue, Garment District, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10018, USA"
5,2020-01-09,5,2020-01-14,5,5,40.78486,5,-74.00837,107,0,4.5,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,132,New Entire Studio Apartment 10 min. from NYC,0.43852459,"40.78486,-74.00837",1,"Hillside Road, West New York, Hudson County, New Jersey, 07047:07087, USA"
4.5,2020-01-09,5,2020-01-14,4.5,4.5,40.75103,5,-73.9711,198,0,4.5,1,0,1.5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,91,Modernly Designed studIo in turtle bay area~402~,0.81147541,"40.75103,-73.9711",1,"Hallmark, 820, East 44th Street, Turtle Bay, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10017, USA"
4.5,2020-01-09,4.5,2020-01-14,4.5,5,40.75828,4.5,-73.96286,125,0,4.5,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,97,"Apartment for 5, Midtown Manhattan",0.512295082,"40.75828,-73.96285999999998",1,"401, East 57th Street, Midtown East, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10022, USA"
5,2020-01-09,5,2020-01-14,5,5,40.73949,5,-73.99801,264,1,5,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,60,"Sunny, Large West Village 1 BR Near Everything",1.081967213,"40.73949,-73.99801",1,"150, West 16th Street, Chelsea, Manhattan, Manhattan Community Board 4, New York County, NYC, New York, 10011, USA"
5,2020-01-09,5,2020-01-14,5,5,40.76435,5,-73.9875,263,1,5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,16,Art gallery apartment in the center of Manhattan,1.077868852,"40.76435,-73.9875",1,"364, West 52nd Street, Diamond District, Midtown, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10019, USA"
5,2020-01-09,5,2020-01-14,5,5,40.7762,5,-73.97944,244,1,4.5,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,127,Only Steps Away from Central Park,1,"40.7762,-73.97944",1,"223, Columbus Avenue, Frederick Douglass Houses, Lincoln Square, Manhattan, Manhattan Community Board 7, New York County, NYC, New York, 10023, USA"
5,2020-01-09,5,2020-01-14,5,5,40.77428,5,-74.01997,125,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,101,Cozy 1 bedroom/ Minutes from NY,0.512295082,"40.77428,-74.01997",1,"Tower Plaza, Park Avenue, Lincoln Harbor, Weehawken, Hudson County, New Jersey, 07047, USA"
4.5,2020-01-09,4.5,2020-01-14,5,4,40.79154,4.5,-73.94233,86,0,4.5,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,157,COZI AND GLAM IN MANHATTAN,0.352459016,"40.79154000000001,-73.94233",1,"2081, 2nd Avenue, Franklin Plaza, East Harlem, Manhattan, Manhattan Community Board 11, New York County, NYC, New York, 10029, USA"
5,2020-01-09,5,2020-01-14,4.5,5,40.82561,5,-73.9446,70,0,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,90,Quaint Room in Upper Manhattan,0.286885246,"40.82561,-73.9446",1,"412, West 147th Street, Sugar Hill, Manhattan, Manhattan Community Board 9, New York County, NYC, New York, 10031, USA"
5,2020-01-09,5,2020-01-14,5,5,40.76043,5,-73.99183,231,1,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,76,Really cute 1 Bedroom Apt. Tms Sq.,0.946721311,"40.76043,-73.99183000000002",1,"404, West 45th Street, Times Square, Manhattan, Manhattan Community Board 5, New York County, NYC, New York, 10036, USA"
4.5,2020-01-09,5,2020-01-14,4.5,4.5,40.75094,4.5,-73.96949,205,0,4.5,1,0,1.5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,94,Stunning studio APT in the heart of NYC,0.840163934,"40.75094,-73.96949000000002",1,"Two United Nations Plaza, 2, 1st Avenue, Tudor City, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10017, USA"
5,2020-01-09,5,2020-01-14,5,5,40.73066,5,-74.00287,207,1,4.5,1,0,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,115,W Village Studio w/ Private Rooftop Terrace,0.848360656,"40.73066,-74.00287",1,"Our Lady of Pompeii Church, 25, Carmine Street, West Village, Manhattan, Manhattan Community Board 2, New York County, NYC, New York, 10014, USA"
4.5,2020-01-09,4.5,2020-01-14,4.5,5,40.785,4.5,-73.94472,264,0,4.5,2,0,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,157,SPECTACULAR True 4 Br 2 Bath near Central Park!,1.081967213,"40.785,-73.94471999999998",1,"NYC Health + Hospitals/Metropolitan, 1901, 1st Avenue, Yorkville, Manhattan, Manhattan Community Board 8, New York County, NYC, New York, 10129, USA"
4.5,2020-01-09,4.5,2020-01-14,4.5,4.5,40.74351,4.5,-73.97628,263,0,4,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,111,Big 3 Bedroom Apartment in Prime Midtown,1.077868852,"40.74351,-73.97628",1,"Kips Bay Tower North, 300, East 33rd Street, Kips Bay, Manhattan, Manhattan Community Board 6, New York County, NYC, New York, 10016, USA"
4.5,2020-01-09,5,2020-01-14,4.5,5,40.72518,4.5,-74.0443,264,0,5,2.5,0,4,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,30,Exquisite 4 Story Townhouse. Minutes to NYC!,1.081967213,"40.72518,-74.0443",1,"171, 6th Street, Newport, Jersey City, Hudson County, New Jersey, 07302, USA"
5,2020-01-09,5,2020-01-14,4.5,5,40.7043,5,-73.98667,250,0,4.5,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,164,Beautiful bright renovated 2BR w Balcony-sleeps 5!,1.024590164,"40.7043,-73.98666999999998",1,"DUMBO Historic District Proposal, Manhattan Bridge lower level, Two Bridges, Manhattan, Manhattan Community Board 3, New York County, NYC, New York, 11201-1832, USA"
